date,gold_price,usd_idr,inflation,interest_rate
3/27/2018,673000,13742,0.034,0.0425
3/28/2018,666000,13763,0.034,0.0425
3/29/2018,662000,13765,0.034,0.0425
3/30/2018,662000,13765,0.034,0.0425
3/31/2018,662000,13765,0.034,0.0425
4/1/2018,662000,13765,0.0341,0.0425
4/2/2018,663000,13754,0.0341,0.0425
4/3/2018,669000,13764.5,0.0341,0.0425
4/4/2018,666000,13766.5,0.0341,0.0425
4/5/2018,666000,13766.5,0.0341,0.0425
4/6/2018,666000,13773.5,0.0341,0.0425
4/7/2018,667000,13773.5,0.0341,0.0425
4/8/2018,667000,13773.5,0.0341,0.0425
4/9/2018,665000,13764.5,0.0341,0.0425
4/10/2018,669000,13749,0.0341,0.0425
4/11/2018,670000,13758.5,0.0341,0.0425
4/12/2018,674000,13769.5,0.0341,0.0425
4/13/2018,669000,13752.5,0.0341,0.0425
4/14/2018,669000,13752.5,0.0341,0.0425
4/15/2018,669000,13752.5,0.0341,0.0425
4/16/2018,671000,13774.5,0.0341,0.0425
4/17/2018,673000,13766,0.0341,0.0425
4/18/2018,673000,13774.5,0.0341,0.0425
4/19/2018,674000,13781,0.0341,0.0425
4/20/2018,671000,13877.5,0.0341,0.0425
4/21/2018,668000,13877.5,0.0341,0.0425
4/22/2018,668000,13877.5,0.0341,0.0425
4/23/2018,668000,13895,0.0341,0.0425
4/24/2018,668000,13887.5,0.0341,0.0425
4/25/2018,671000,13920,0.0341,0.0425
4/26/2018,668000,13887.5,0.0341,0.0425
4/27/2018,668000,13890,0.0341,0.0425
4/28/2018,667000,13890,0.0341,0.0425
4/29/2018,667000,13890,0.0341,0.0425
4/30/2018,668000,13912.5,0.0341,0.0425
5/1/2018,668000,13912.5,0.0323,0.0425
5/2/2018,664000,13945,0.0323,0.0425
5/3/2018,666000,13937.5,0.0323,0.0425
5/4/2018,670000,13940,0.0323,0.0425
5/5/2018,670000,13940,0.0323,0.0425
5/6/2018,670000,13940,0.0323,0.0425
5/7/2018,670000,14000,0.0323,0.0425
5/8/2018,671000,14050,0.0323,0.0425
5/9/2018,673000,14080,0.0323,0.0425
5/10/2018,673000,14080,0.0323,0.0425
5/11/2018,675000,13950,0.0323,0.0425
5/12/2018,673000,13950,0.0323,0.0425
5/13/2018,673000,13950,0.0323,0.0425
5/14/2018,670000,13970,0.0323,0.0425
5/15/2018,669000,14037,0.0323,0.0425
5/16/2018,665000,14093,0.0323,0.0425
5/17/2018,667000,14052,0.0323,0.045
5/18/2018,666000,14152.5,0.0323,0.045
5/19/2018,667000,14152.5,0.0323,0.045
5/20/2018,667000,14152.5,0.0323,0.045
5/21/2018,667000,14185,0.0323,0.045
5/22/2018,670000,14138,0.0323,0.045
5/23/2018,670000,14207,0.0323,0.045
5/24/2018,672000,14135,0.0323,0.045
5/25/2018,675000,14120,0.0323,0.045
5/26/2018,672000,14120,0.0323,0.045
5/27/2018,672000,14120,0.0323,0.045
5/28/2018,671000,13990,0.0323,0.045
5/29/2018,671000,13990,0.0323,0.045
5/30/2018,669000,13990,0.0323,0.0475
5/31/2018,668000,13895,0.0323,0.0475
6/1/2018,668000,13895,0.0312,0.0475
6/2/2018,664000,13895,0.0312,0.0475
6/3/2018,664000,13895,0.0312,0.0475
6/4/2018,663000,13872,0.0312,0.0475
6/5/2018,662000,13879,0.0312,0.0475
6/6/2018,665000,13852.5,0.0312,0.0475
6/7/2018,665000,13870,0.0312,0.0475
6/8/2018,665000,13930,0.0312,0.0475
6/9/2018,667000,13930,0.0312,0.0475
6/10/2018,667000,13930,0.0312,0.0475
6/11/2018,667000,13930,0.0312,0.0475
6/12/2018,667000,13930,0.0312,0.0475
6/13/2018,667000,13930,0.0312,0.0475
6/14/2018,667000,13930,0.0312,0.0475
6/15/2018,667000,13930,0.0312,0.0475
6/16/2018,667000,13930,0.0312,0.0475
6/17/2018,667000,13930,0.0312,0.0475
6/18/2018,667000,13930,0.0312,0.0475
6/19/2018,667000,13930,0.0312,0.0475
6/20/2018,667000,13930,0.0312,0.0475
6/21/2018,655000,14103,0.0312,0.0475
6/22/2018,660000,14080,0.0312,0.0475
6/23/2018,661000,14080,0.0312,0.0475
6/24/2018,661000,14080,0.0312,0.0475
6/25/2018,662000,14155,0.0312,0.0475
6/26/2018,660000,14178,0.0312,0.0475
6/27/2018,660000,14178,0.0312,0.0475
6/28/2018,657000,14390,0.0312,0.0475
6/29/2018,659000,14330,0.0312,0.0525
6/30/2018,663000,14330,0.0312,0.0525
7/1/2018,663000,14330,0.0318,0.0525
7/2/2018,664000,14380,0.0318,0.0525
7/3/2018,659000,14380,0.0318,0.0525
7/4/2018,665000,14352,0.0318,0.0525
7/5/2018,664000,14385,0.0318,0.0525
7/6/2018,666000,14370,0.0318,0.0525
7/7/2018,665000,14370,0.0318,0.0525
7/8/2018,665000,14370,0.0318,0.0525
7/9/2018,666000,14325,0.0318,0.0525
7/10/2018,664000,14360,0.0318,0.0525
7/11/2018,663000,14385,0.0318,0.0525
7/12/2018,661000,14380,0.0318,0.0525
7/13/2018,663000,14380,0.0318,0.0525
7/14/2018,660000,14380,0.0318,0.0525
7/15/2018,660000,14380,0.0318,0.0525
7/16/2018,660000,14375,0.0318,0.0525
7/17/2018,660000,14370,0.0318,0.0525
7/18/2018,656000,14405,0.0318,0.0525
7/19/2018,656000,14475,0.0318,0.0525
7/20/2018,655000,14480,0.0318,0.0525
7/21/2018,660000,14480,0.0318,0.0525
7/22/2018,660000,14480,0.0318,0.0525
7/23/2018,660000,14490,0.0318,0.0525
7/24/2018,656000,14530,0.0318,0.0525
7/25/2018,656000,14460,0.0318,0.0525
7/26/2018,662000,14460,0.0318,0.0525
7/27/2018,659000,14417.5,0.0318,0.0525
7/28/2018,660000,14417.5,0.0318,0.0525
7/29/2018,660000,14417.5,0.0318,0.0525
7/30/2018,659000,14410,0.0318,0.0525
7/31/2018,654000,14420,0.0318,0.0525
8/1/2018,656000,14440,0.032,0.0525
8/2/2018,654000,14475,0.032,0.0525
8/3/2018,651000,14492.5,0.032,0.0525
8/4/2018,651000,14492.5,0.032,0.0525
8/5/2018,651000,14492.5,0.032,0.0525
8/6/2018,654000,14470,0.032,0.0525
8/7/2018,652000,14440,0.032,0.0525
8/8/2018,653000,14435,0.032,0.0525
8/9/2018,651000,14410,0.032,0.0525
8/10/2018,650000,14475,0.032,0.0525
8/11/2018,650000,14475,0.032,0.0525
8/12/2018,650000,14475,0.032,0.0525
8/13/2018,650000,14595,0.032,0.0525
8/14/2018,649000,14580,0.032,0.0525
8/15/2018,649000,14600,0.032,0.055
8/16/2018,645000,14610,0.032,0.055
8/17/2018,645000,14610,0.032,0.055
8/18/2018,645000,14610,0.032,0.055
8/19/2018,645000,14610,0.032,0.055
8/20/2018,648000,14590,0.032,0.055
8/21/2018,649000,14580,0.032,0.055
8/22/2018,649000,14580,0.032,0.055
8/23/2018,650000,14630,0.032,0.055
8/24/2018,648000,14642,0.032,0.055
8/25/2018,657000,14642,0.032,0.055
8/26/2018,657000,14642,0.032,0.055
8/27/2018,654000,14620,0.032,0.055
8/28/2018,655000,14622,0.032,0.055
8/29/2018,652000,14655,0.032,0.055
8/30/2018,655000,14690,0.032,0.055
8/31/2018,652000,14730,0.032,0.055
9/1/2018,654000,14730,0.0288,0.055
9/2/2018,654000,14730,0.0288,0.055
9/3/2018,654000,14815,0.0288,0.055
9/4/2018,656000,14935,0.0288,0.055
9/5/2018,655000,14935,0.0288,0.055
9/6/2018,661000,14890,0.0288,0.055
9/7/2018,662000,14820,0.0288,0.055
9/8/2018,659000,14820,0.0288,0.055
9/9/2018,659000,14820,0.0288,0.055
9/10/2018,659000,14857,0.0288,0.055
9/11/2018,659000,14857,0.0288,0.055
9/12/2018,662000,14825,0.0288,0.055
9/13/2018,667000,14840,0.0288,0.055
9/14/2018,663000,14805,0.0288,0.055
9/15/2018,661000,14805,0.0288,0.055
9/16/2018,661000,14805,0.0288,0.055
9/17/2018,661000,14877.5,0.0288,0.055
9/18/2018,664000,14855,0.0288,0.055
9/19/2018,666000,14875,0.0288,0.055
9/20/2018,668000,14845,0.0288,0.055
9/21/2018,668000,14819,0.0288,0.055
9/22/2018,665000,14819,0.0288,0.055
9/23/2018,665000,14819,0.0288,0.055
9/24/2018,663000,14867.5,0.0288,0.055
9/25/2018,666000,14920,0.0288,0.055
9/26/2018,667000,14905,0.0288,0.055
9/27/2018,666000,14917,0.0288,0.0575
9/28/2018,660000,14901.5,0.0288,0.0575
9/29/2018,663000,14901.5,0.0288,0.0575
9/30/2018,663000,14901.5,0.0288,0.0575
10/1/2018,663000,14910,0.0316,0.0575
10/2/2018,662000,15045,0.0316,0.0575
10/3/2018,670000,15075,0.0316,0.0575
10/4/2018,670000,15170,0.0316,0.0575
10/5/2018,671000,15180,0.0316,0.0575
10/6/2018,676000,15180,0.0316,0.0575
10/7/2018,676000,15180,0.0316,0.0575
10/8/2018,675000,15217.5,0.0316,0.0575
10/9/2018,668000,15230,0.0316,0.0575
10/10/2018,669000,15203,0.0316,0.0575
10/11/2018,669000,15235,0.0316,0.0575
10/12/2018,680000,15205,0.0316,0.0575
10/13/2018,676000,15205,0.0316,0.0575
10/14/2018,676000,15205,0.0316,0.0575
10/15/2018,677000,15210,0.0316,0.0575
10/16/2018,681000,15200,0.0316,0.0575
10/17/2018,679000,15155,0.0316,0.0575
10/18/2018,676000,15193.5,0.0316,0.0575
10/19/2018,678000,15187.5,0.0316,0.0575
10/20/2018,680000,15187.5,0.0316,0.0575
10/21/2018,680000,15187.5,0.0316,0.0575
10/22/2018,680000,15185,0.0316,0.0575
10/23/2018,677000,15190,0.0316,0.0575
10/24/2018,682000,15197,0.0316,0.0575
10/25/2018,682000,15187.5,0.0316,0.0575
10/26/2018,681000,15216.5,0.0316,0.0575
10/27/2018,682000,15216.5,0.0316,0.0575
10/28/2018,682000,15216.5,0.0316,0.0575
10/29/2018,682000,15220,0.0316,0.0575
10/30/2018,681000,15223,0.0316,0.0575
10/31/2018,678000,15202.5,0.0316,0.0575
11/1/2018,675000,15127.5,0.0323,0.0575
11/2/2018,681000,14952.5,0.0323,0.0575
11/3/2018,678000,14952.5,0.0323,0.0575
11/4/2018,678000,14952.5,0.0323,0.0575
11/5/2018,678000,14976,0.0323,0.0575
11/6/2018,673000,14802.5,0.0323,0.0575
11/7/2018,670000,14580,0.0323,0.0575
11/8/2018,665000,14540,0.0323,0.0575
11/9/2018,662000,14685,0.0323,0.0575
11/10/2018,660000,14685,0.0323,0.0575
11/11/2018,660000,14685,0.0323,0.0575
11/12/2018,659000,14815,0.0323,0.0575
11/13/2018,660000,14810,0.0323,0.0575
11/14/2018,663000,14787,0.0323,0.0575
11/15/2018,663000,14677.5,0.0323,0.06
11/16/2018,664000,14611.5,0.0323,0.06
11/17/2018,662000,14611.5,0.0323,0.06
11/18/2018,662000,14611.5,0.0323,0.06
11/19/2018,662000,14590,0.0323,0.06
11/20/2018,662000,14590,0.0323,0.06
11/21/2018,662000,14605,0.0323,0.06
11/22/2018,665000,14577.5,0.0323,0.06
11/23/2018,665000,14540,0.0323,0.06
11/24/2018,662000,14540,0.0323,0.06
11/25/2018,662000,14540,0.0323,0.06
11/26/2018,662000,14475,0.0323,0.06
11/27/2018,661000,14513.5,0.0323,0.06
11/28/2018,657500,14527.5,0.0323,0.06
11/29/2018,661000,14382.5,0.0323,0.06
11/30/2018,659000,14302.5,0.0323,0.06
12/1/2018,657000,14302.5,0.0313,0.06
12/2/2018,657000,14302.5,0.0313,0.06
12/3/2018,655000,14240,0.0313,0.06
12/4/2018,656500,14290,0.0313,0.06
12/5/2018,660000,14395,0.0313,0.06
12/6/2018,662000,14520,0.0313,0.06
12/7/2018,665000,14470,0.0313,0.06
12/8/2018,668500,14470,0.0313,0.06
12/9/2018,668500,14470,0.0313,0.06
12/10/2018,669000,14555,0.0313,0.06
12/11/2018,666000,14600,0.0313,0.06
12/12/2018,668000,14597.5,0.0313,0.06
12/13/2018,668000,14497.5,0.0313,0.06
12/14/2018,665000,14585,0.0313,0.06
12/15/2018,664000,14585,0.0313,0.06
12/16/2018,664000,14585,0.0313,0.06
12/17/2018,664000,14575,0.0313,0.06
12/18/2018,668000,14500,0.0313,0.06
12/19/2018,667000,14442.5,0.0313,0.06
12/20/2018,662000,14470,0.0313,0.06
12/21/2018,669000,14555,0.0313,0.06
12/22/2018,666000,14555,0.0313,0.06
12/23/2018,666000,14555,0.0313,0.06
12/24/2018,666000,14555,0.0313,0.06
12/25/2018,666000,14555,0.0313,0.06
12/26/2018,671000,14575,0.0313,0.06
12/27/2018,674000,14560,0.0313,0.06
12/28/2018,674000,14560,0.0313,0.06
12/29/2018,676000,14560,0.0313,0.06
12/30/2018,676000,14560,0.0313,0.06
12/31/2018,676000,14380,0.0313,0.06
1/1/2019,676000,14380,0.0282,0.06
1/2/2019,674000,14450,0.0282,0.06
1/3/2019,676000,14410,0.0282,0.06
1/4/2019,681000,14270,0.0282,0.06
1/5/2019,673000,14270,0.0282,0.06
1/6/2019,673000,14270,0.0282,0.06
1/7/2019,673000,14090,0.0282,0.06
1/8/2019,669000,14145,0.0282,0.06
1/9/2019,666000,14125,0.0282,0.06
1/10/2019,671000,14055,0.0282,0.06
1/11/2019,669000,14045,0.0282,0.06
1/12/2019,669000,14045,0.0282,0.06
1/13/2019,669000,14045,0.0282,0.06
1/14/2019,669000,14124,0.0282,0.06
1/15/2019,669000,14092.5,0.0282,0.06
1/16/2019,670000,14122.5,0.0282,0.06
1/17/2019,672000,14180,0.0282,0.06
1/18/2019,672000,14175,0.0282,0.06
1/19/2019,672000,14175,0.0282,0.06
1/20/2019,672000,14175,0.0282,0.06
1/21/2019,670000,14222.5,0.0282,0.06
1/22/2019,669000,14215,0.0282,0.06
1/23/2019,671000,14180,0.0282,0.06
1/24/2019,669000,14165,0.0282,0.06
1/25/2019,667000,14085,0.0282,0.06
1/26/2019,677000,14085,0.0282,0.06
1/27/2019,677000,14085,0.0282,0.06
1/28/2019,675000,14070,0.0282,0.06
1/29/2019,672000,14095,0.0282,0.06
1/30/2019,676000,14130,0.0282,0.06
1/31/2019,680000,13972.5,0.0282,0.06
2/1/2019,679000,13940,0.0257,0.06
2/2/2019,675000,13940,0.0257,0.06
2/3/2019,675000,13940,0.0257,0.06
2/4/2019,675000,13955,0.0257,0.06
2/5/2019,675000,13955,0.0257,0.06
2/6/2019,675000,13922,0.0257,0.06
2/7/2019,672000,13972.5,0.0257,0.06
2/8/2019,674000,13965,0.0257,0.06
2/9/2019,675000,13965,0.0257,0.06
2/10/2019,675000,13965,0.0257,0.06
2/11/2019,675000,14040,0.0257,0.06
2/12/2019,673000,14068.5,0.0257,0.06
2/13/2019,676000,14057.5,0.0257,0.06
2/14/2019,673000,14090,0.0257,0.06
2/15/2019,677000,14142.5,0.0257,0.06
2/16/2019,681000,14142.5,0.0257,0.06
2/17/2019,681000,14142.5,0.0257,0.06
2/18/2019,680000,14106.5,0.0257,0.06
2/19/2019,683000,14102,0.0257,0.06
2/20/2019,689000,14040,0.0257,0.06
2/21/2019,686000,14063,0.0257,0.06
2/22/2019,682000,14057.5,0.0257,0.06
2/23/2019,684000,14057.5,0.0257,0.06
2/24/2019,684000,14057.5,0.0257,0.06
2/25/2019,683000,14017.5,0.0257,0.06
2/26/2019,680000,13991,0.0257,0.06
2/27/2019,679000,14030,0.0257,0.06
2/28/2019,674000,14065,0.0257,0.06
3/1/2019,673000,14115,0.0248,0.06
3/2/2019,669000,14115,0.0248,0.06
3/3/2019,669000,14115,0.0248,0.06
3/4/2019,665500,14130,0.0248,0.06
3/5/2019,665000,14120,0.0248,0.06
3/6/2019,665500,14140,0.0248,0.06
3/7/2019,665500,14140,0.0248,0.06
3/8/2019,664500,14310,0.0248,0.06
3/9/2019,669000,14310,0.0248,0.06
3/10/2019,669000,14310,0.0248,0.06
3/11/2019,672500,14290,0.0248,0.06
3/12/2019,674000,14265,0.0248,0.06
3/13/2019,679000,14265,0.0248,0.06
3/14/2019,680000,14267,0.0248,0.06
3/15/2019,675000,14259,0.0248,0.06
3/16/2019,680000,14259,0.0248,0.06
3/17/2019,680000,14259,0.0248,0.06
3/18/2019,678500,14237.5,0.0248,0.06
3/19/2019,675500,14230,0.0248,0.06
3/20/2019,676500,14185,0.0248,0.06
3/21/2019,680000,14140,0.0248,0.06
3/22/2019,672000,14165,0.0248,0.06
3/23/2019,676000,14165,0.0248,0.06
3/24/2019,676000,14165,0.0248,0.06
3/25/2019,675000,14180,0.0248,0.06
3/26/2019,681000,14170,0.0248,0.06
3/27/2019,676000,14195,0.0248,0.06
3/28/2019,674000,14242,0.0248,0.06
3/29/2019,669000,14240,0.0248,0.06
3/30/2019,669000,14240,0.0248,0.06
3/31/2019,669000,14240,0.0248,0.06
4/1/2019,669000,14225,0.0283,0.06
4/2/2019,669000,14220,0.0283,0.06
4/3/2019,669000,14220,0.0283,0.06
4/4/2019,670000,14180,0.0283,0.06
4/5/2019,669500,14125,0.0283,0.06
4/6/2019,669500,14125,0.0283,0.06
4/7/2019,669500,14125,0.0283,0.06
4/8/2019,669500,14163,0.0283,0.06
4/9/2019,671000,14133,0.0283,0.06
4/10/2019,672500,14150,0.0283,0.06
4/11/2019,673500,14135,0.0283,0.06
4/12/2019,669000,14092.5,0.0283,0.06
4/13/2019,668500,14092.5,0.0283,0.06
4/14/2019,668500,14092.5,0.0283,0.06
4/15/2019,669000,14060,0.0283,0.06
4/16/2019,666500,14085,0.0283,0.06
4/17/2019,666500,14085,0.0283,0.06
4/18/2019,665000,14042.5,0.0283,0.06
4/19/2019,665000,14042.5,0.0283,0.06
4/20/2019,665000,14042.5,0.0283,0.06
4/21/2019,665000,14042.5,0.0283,0.06
4/22/2019,665000,14075,0.0283,0.06
4/23/2019,665000,14075,0.0283,0.06
4/24/2019,665000,14095,0.0283,0.06
4/25/2019,667000,14185,0.0283,0.06
4/26/2019,670000,14187.5,0.0283,0.06
4/27/2019,673500,14187.5,0.0283,0.06
4/28/2019,673500,14187.5,0.0283,0.06
4/29/2019,673000,14200,0.0283,0.06
4/30/2019,670500,14250,0.0283,0.06
5/1/2019,673000,14250,0.0332,0.06
5/2/2019,670000,14250,0.0332,0.06
5/3/2019,669000,14255,0.0332,0.06
5/4/2019,674000,14255,0.0332,0.06
5/5/2019,674000,14255,0.0332,0.06
5/6/2019,673000,14292.5,0.0332,0.06
5/7/2019,674000,14280,0.0332,0.06
5/8/2019,674500,14295,0.0332,0.06
5/9/2019,671000,14350,0.0332,0.06
5/10/2019,673000,14325,0.0332,0.06
5/11/2019,673500,14325,0.0332,0.06
5/12/2019,673500,14325,0.0332,0.06
5/13/2019,673500,14415,0.0332,0.06
5/14/2019,678000,14430,0.0332,0.06
5/15/2019,678000,14460,0.0332,0.06
5/16/2019,678000,14450,0.0332,0.06
5/17/2019,674000,14450,0.0332,0.06
5/18/2019,672000,14450,0.0332,0.06
5/19/2019,672000,14450,0.0332,0.06
5/20/2019,672000,14455,0.0332,0.06
5/21/2019,672000,14480,0.0332,0.06
5/22/2019,671000,14525,0.0332,0.06
5/23/2019,671000,14460,0.0332,0.06
5/24/2019,675000,14392.5,0.0332,0.06
5/25/2019,675000,14392.5,0.0332,0.06
5/26/2019,675000,14392.5,0.0332,0.06
5/27/2019,674000,14380,0.0332,0.06
5/28/2019,671000,14375,0.0332,0.06
5/29/2019,670000,14400,0.0332,0.06
5/30/2019,670000,14400,0.0332,0.06
5/31/2019,675000,14275,0.0332,0.06
6/1/2019,675000,14275,0.0328,0.06
6/2/2019,675000,14275,0.0328,0.06
6/3/2019,675000,14275,0.0328,0.06
6/4/2019,675000,14275,0.0328,0.06
6/5/2019,675000,14275,0.0328,0.06
6/6/2019,675000,14275,0.0328,0.06
6/7/2019,675000,14275,0.0328,0.06
6/8/2019,675000,14275,0.0328,0.06
6/9/2019,675000,14275,0.0328,0.06
6/10/2019,690000,14250,0.0328,0.06
6/11/2019,682000,14237.5,0.0328,0.06
6/12/2019,682000,14235,0.0328,0.06
6/13/2019,684000,14280,0.0328,0.06
6/14/2019,690000,14325,0.0328,0.06
6/15/2019,690000,14325,0.0328,0.06
6/16/2019,690000,14325,0.0328,0.06
6/17/2019,688000,14335,0.0328,0.06
6/18/2019,691000,14322.5,0.0328,0.06
6/19/2019,693000,14269.5,0.0328,0.06
6/20/2019,703000,14182.5,0.0328,0.06
6/21/2019,711000,14155,0.0328,0.06
6/22/2019,708000,14155,0.0328,0.06
6/23/2019,708000,14155,0.0328,0.06
6/24/2019,711500,14140,0.0328,0.06
6/25/2019,722000,14125,0.0328,0.06
6/26/2019,718000,14175,0.0328,0.06
6/27/2019,716000,14140,0.0328,0.06
6/28/2019,720000,14127.5,0.0328,0.06
6/29/2019,720000,14127.5,0.0328,0.06
6/30/2019,714000,14127.5,0.0328,0.06
7/1/2019,708000,14112.5,0.0332,0.06
7/2/2019,703000,14137.5,0.0332,0.06
7/3/2019,723000,14117.5,0.0332,0.06
7/4/2019,720000,14140,0.0332,0.06
7/5/2019,718000,14082.5,0.0332,0.06
7/6/2019,710000,14082.5,0.0332,0.06
7/7/2019,710000,14082.5,0.0332,0.06
7/8/2019,709000,14110,0.0332,0.06
7/9/2019,708000,14130,0.0332,0.06
7/10/2019,708000,14130,0.0332,0.06
7/11/2019,720000,14065,0.0332,0.06
7/12/2019,710000,14007,0.0332,0.06
7/13/2019,715000,14007,0.0332,0.06
7/14/2019,715000,14007,0.0332,0.06
7/15/2019,715000,13919.5,0.0332,0.06
7/16/2019,711000,13935,0.0332,0.06
7/17/2019,706000,13980,0.0332,0.06
7/18/2019,714000,13960,0.0332,0.0575
7/19/2019,723000,13935,0.0332,0.0575
7/20/2019,723000,13935,0.0332,0.0575
7/21/2019,712000,13935,0.0332,0.0575
7/22/2019,713000,13945,0.0332,0.0575
7/23/2019,714000,13984,0.0332,0.0575
7/24/2019,712000,13993,0.0332,0.0575
7/25/2019,717000,13977.5,0.0332,0.0575
7/26/2019,711000,14004,0.0332,0.0575
7/27/2019,713000,14004,0.0332,0.0575
7/28/2019,713000,14004,0.0332,0.0575
7/29/2019,714000,14020,0.0332,0.0575
7/30/2019,716000,14020,0.0332,0.0575
7/31/2019,720000,14017,0.0332,0.0575
8/1/2019,711500,14116,0.0349,0.0575
8/2/2019,726000,14180,0.0349,0.0575
8/3/2019,731000,14180,0.0349,0.0575
8/4/2019,731000,14180,0.0349,0.0575
8/5/2019,733000,14255,0.0349,0.0575
8/6/2019,748000,14265,0.0349,0.0575
8/7/2019,755000,14222.5,0.0349,0.0575
8/8/2019,762000,14208,0.0349,0.0575
8/9/2019,761000,14190,0.0349,0.0575
8/10/2019,756000,14190,0.0349,0.0575
8/11/2019,756000,14190,0.0349,0.0575
8/12/2019,758000,14247.5,0.0349,0.0575
8/13/2019,764000,14317.5,0.0349,0.0575
8/14/2019,763000,14245,0.0349,0.0575
8/15/2019,768000,14267.5,0.0349,0.0575
8/16/2019,775000,14235,0.0349,0.0575
8/17/2019,768000,14235,0.0349,0.0575
8/18/2019,768000,14235,0.0349,0.0575
8/19/2019,766000,14235,0.0349,0.0575
8/20/2019,758000,14260,0.0349,0.0575
8/21/2019,765000,14240,0.0349,0.0575
8/22/2019,764000,14235,0.0349,0.055
8/23/2019,760000,14212.5,0.0349,0.055
8/24/2019,774000,14212.5,0.0349,0.055
8/25/2019,774000,14212.5,0.0349,0.055
8/26/2019,783000,14240,0.0349,0.055
8/27/2019,775500,14255,0.0349,0.055
8/28/2019,781000,14255,0.0349,0.055
8/29/2019,780000,14237.5,0.0349,0.055
8/30/2019,775000,14185,0.0349,0.055
8/31/2019,772000,14185,0.0349,0.055
9/1/2019,772000,14185,0.0339,0.055
9/2/2019,777000,14194,0.0339,0.055
9/3/2019,774000,14225,0.0339,0.055
9/4/2019,784000,14152.5,0.0339,0.055
9/5/2019,784000,14150,0.0339,0.055
9/6/2019,774000,14095,0.0339,0.055
9/7/2019,768000,14095,0.0339,0.055
9/8/2019,768000,14095,0.0339,0.055
9/9/2019,767000,14031,0.0339,0.055
9/10/2019,763000,14050,0.0339,0.055
9/11/2019,760000,14060,0.0339,0.055
9/12/2019,761000,13990,0.0339,0.055
9/13/2019,762000,13965,0.0339,0.055
9/14/2019,754000,13965,0.0339,0.055
9/15/2019,754000,13965,0.0339,0.055
9/16/2019,762000,14040,0.0339,0.055
9/17/2019,762000,14095,0.0339,0.055
9/18/2019,766000,14060,0.0339,0.055
9/19/2019,761000,14060,0.0339,0.0525
9/20/2019,765000,14055,0.0339,0.0525
9/21/2019,772000,14055,0.0339,0.0525
9/22/2019,772000,14055,0.0339,0.0525
9/23/2019,771000,14085,0.0339,0.0525
9/24/2019,774000,14112.5,0.0339,0.0525
9/25/2019,778000,14150,0.0339,0.0525
9/26/2019,771000,14177.5,0.0339,0.0525
9/27/2019,771000,14165,0.0339,0.0525
9/28/2019,770000,14165,0.0339,0.0525
9/29/2019,770000,14165,0.0339,0.0525
9/30/2019,770000,14195,0.0339,0.0525
10/1/2019,760000,14212.5,0.0313,0.0525
10/2/2019,764000,14195,0.0313,0.0525
10/3/2019,771000,14172.5,0.0313,0.0525
10/4/2019,773000,14135,0.0313,0.0525
10/5/2019,770000,14135,0.0313,0.0525
10/6/2019,770000,14135,0.0313,0.0525
10/7/2019,770000,14162.5,0.0313,0.0525
10/8/2019,765000,14155,0.0313,0.0525
10/9/2019,771000,14170,0.0313,0.0525
10/10/2019,775000,14151.5,0.0313,0.0525
10/11/2019,767000,14128,0.0313,0.0525
10/12/2019,765000,14128,0.0313,0.0525
10/13/2019,765000,14128,0.0313,0.0525
10/14/2019,763000,14139,0.0313,0.0525
10/15/2019,765000,14165,0.0313,0.0525
10/16/2019,761000,14169,0.0313,0.0525
10/17/2019,767000,14148,0.0313,0.0525
10/18/2019,767000,14144.5,0.0313,0.0525
10/19/2019,765000,14144.5,0.0313,0.0525
10/20/2019,765000,14144.5,0.0313,0.0525
10/21/2019,765000,14078,0.0313,0.0525
10/22/2019,761000,14040,0.0313,0.0525
10/23/2019,760000,14029,0.0313,0.0525
10/24/2019,761000,14059,0.0313,0.05
10/25/2019,763000,14035,0.0313,0.05
10/26/2019,766000,14035,0.0313,0.05
10/27/2019,766000,14035,0.0313,0.05
10/28/2019,766000,14025,0.0313,0.05
10/29/2019,761000,14025,0.0313,0.05
10/30/2019,760000,14027,0.0313,0.05
10/31/2019,764000,14037,0.0313,0.05
11/1/2019,773000,14035,0.03,0.05
11/2/2019,773000,14035,0.03,0.05
11/3/2019,773000,14035,0.03,0.05
11/4/2019,772000,14015,0.03,0.05
11/5/2019,767000,13967.5,0.03,0.05
11/6/2019,759000,14015,0.03,0.05
11/7/2019,759000,13994.5,0.03,0.05
11/8/2019,754000,14014,0.03,0.05
11/9/2019,750000,14014,0.03,0.05
11/10/2019,750000,14014,0.03,0.05
11/11/2019,751000,14063,0.03,0.05
11/12/2019,750000,14055,0.03,0.05
11/13/2019,752000,14081,0.03,0.05
11/14/2019,755000,14085,0.03,0.05
11/15/2019,757000,14073,0.03,0.05
11/16/2019,756000,14073,0.03,0.05
11/17/2019,756000,14073,0.03,0.05
11/18/2019,757000,14076.5,0.03,0.05
11/19/2019,758000,14090,0.03,0.05
11/20/2019,760000,14094.5,0.03,0.05
11/21/2019,760000,14087.5,0.03,0.05
11/22/2019,757000,14085,0.03,0.05
11/23/2019,756000,14085,0.03,0.05
11/24/2019,756000,14085,0.03,0.05
11/25/2019,756000,14075,0.03,0.05
11/26/2019,752000,14085,0.03,0.05
11/27/2019,754000,14095,0.03,0.05
11/28/2019,753000,14090,0.03,0.05
11/29/2019,753000,14105,0.03,0.05
11/30/2019,756000,14105,0.03,0.05
